PERMNO,date,TICKER,COMNAM,PRC,VOL,RET
10000,02/27/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.40625,11000,-0.071429
10000,03/02/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.37500,10000,-0.076923
10000,03/03/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.37500,0,0.000000
10000,03/04/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.37500,0,0.000000
10000,03/05/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.35938,4500,-0.041667
10000,03/06/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.35938,400,0.000000
10000,03/09/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.35938,10000,0.000000
10000,03/10/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.39063,1000,0.086957
10000,03/11/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.39063,0,0.000000
10000,03/12/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.39063,0,0.000000
10000,03/13/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.40625,0,0.040000
10000,03/16/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.40625,0,0.000000
10000,03/17/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.39063,10000,-0.038462
10000,03/18/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.39063,11000,0.000000
10000,03/19/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.34375,20730,-0.120000
10000,03/20/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.34375,1000,0.000000
10000,03/23/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.34375,0,0.000000
10000,03/24/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.32813,10300,-0.045455
10000,03/25/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.34375,1000,0.047619
10000,03/26/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.28125,14500,-0.181818
10000,03/27/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.28125,8500,0.000000
10000,03/30/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.28125,200,0.000000
10000,03/31/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.25000,8000,-0.111111
10000,04/01/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.23438,6000,-0.062500
10000,04/02/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.23438,0,0.000000
10000,04/03/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.23438,0,0.000000
10000,04/06/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.23438,1500,0.000000
10000,04/07/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.23438,300,0.000000
10000,04/08/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.23438,15930,0.000000
10000,04/09/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.23438,80,0.000000
10000,04/10/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.23438,0,0.000000
10000,04/13/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.23438,500,0.000000
10000,04/14/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.23438,500,0.000000
10000,04/15/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.23438,1400,0.000000
10000,04/16/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.23438,0,0.000000
10000,04/20/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.21875,62500,-0.066667
10000,04/21/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.20313,0,-0.071429
10000,04/22/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.20313,0,0.000000
10000,04/23/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.20313,0,0.000000
10000,04/24/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.20313,0,0.000000
10000,04/27/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.20313,834,0.000000
10000,04/28/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.20313,500,0.000000
10000,04/29/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.20313,9750,0.000000
10000,04/30/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.23438,0,0.153846
10000,05/01/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.23438,0,0.000000
10000,05/04/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.23438,2700,0.000000
10000,05/05/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.21875,0,-0.066667
10000,05/06/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.21875,26400,0.000000
10000,05/07/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.21875,0,0.000000
10000,05/08/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.21875,0,0.000000
10000,05/11/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.21875,0,0.000000
10000,05/12/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.21875,500,0.000000
10000,05/13/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.21875,0,0.000000
10000,05/14/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.21875,1000,0.000000
10000,05/15/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.21875,500,0.000000
10000,05/18/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.21875,0,0.000000
10000,05/19/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.21875,0,0.000000
10000,05/20/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.21875,0,0.000000
10000,05/21/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.21875,44171,0.000000
10000,05/22/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.21875,0,0.000000
10000,05/26/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.21875,6250,0.000000
10000,05/27/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.21875,0,0.000000
10000,05/28/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.21875,0,0.000000
10000,05/29/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.21875,0,0.000000
10000,06/01/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.21875,0,0.000000
10000,06/02/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.21875,0,0.000000
10000,06/03/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.21875,5222,0.000000
10000,06/04/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.21875,1000,0.000000
10000,06/05/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.21875,0,0.000000
10000,06/08/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.21875,0,0.000000
10000,06/09/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.21875,0,0.000000
10000,06/10/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.21875,0,0.000000
10000,06/11/1987,OMFGA,OPTIMUM MANUFACTURING INC,-0.21875,500,0.000000
10000,06/12/1987,OMFGA,OPTIMUM MANUFACTURING INC,,,
10001,01/08/1986,,,,,
10001,01/09/1986,GFGC,GREAT FALLS GAS CO,-5.75000,14160,C
10001,01/10/1986,GFGC,GREAT FALLS GAS CO,-5.87500,0,0.021739
10001,01/13/1986,GFGC,GREAT FALLS GAS CO,-5.87500,2805,0.000000
10001,01/14/1986,GFGC,GREAT FALLS GAS CO,-5.87500,2070,0.000000
10001,01/15/1986,GFGC,GREAT FALLS GAS CO,-6.06250,6000,0.031915
10001,01/16/1986,GFGC,GREAT FALLS GAS CO,-6.25000,1500,0.030928
10001,01/17/1986,GFGC,GREAT FALLS GAS CO,-6.25000,7100,0.000000
10001,01/20/1986,GFGC,GREAT FALLS GAS CO,-6.31250,1700,0.010000
10001,01/21/1986,GFGC,GREAT FALLS GAS CO,-6.18750,4000,-0.019802
10001,01/22/1986,GFGC,GREAT FALLS GAS CO,-6.18750,5200,0.000000
10001,01/23/1986,GFGC,GREAT FALLS GAS CO,-6.18750,4100,0.000000
10001,01/24/1986,GFGC,GREAT FALLS GAS CO,-6.18750,1500,0.000000
10001,01/27/1986,GFGC,GREAT FALLS GAS CO,-6.18750,4000,0.000000
10001,01/28/1986,GFGC,GREAT FALLS GAS CO,-6.12500,3500,-0.010101
10001,01/29/1986,GFGC,GREAT FALLS GAS CO,-6.06250,4600,-0.010204
10001,01/30/1986,GFGC,GREAT FALLS GAS CO,-6.06250,3830,0.000000
10001,01/31/1986,GFGC,GREAT FALLS GAS CO,-6.12500,675,0.010309
10001,02/03/1986,GFGC,GREAT FALLS GAS CO,-6.12500,2300,0.000000
10001,02/04/1986,GFGC,GREAT FALLS GAS CO,-6.12500,4200,0.000000
10001,02/05/1986,GFGC,GREAT FALLS GAS CO,-6.12500,1000,0.000000
10001,02/06/1986,GFGC,GREAT FALLS GAS CO,-6.12500,4200,0.000000
10001,02/07/1986,GFGC,GREAT FALLS GAS CO,-6.12500,1800,0.000000
10001,02/10/1986,GFGC,GREAT FALLS GAS CO,-6.18750,100,0.010204
10001,02/11/1986,GFGC,GREAT FALLS GAS CO,-6.31250,1500,0.020202
10001,02/12/1986,GFGC,GREAT FALLS GAS CO,-6.25000,2500,-0.009901
10001,02/13/1986,GFGC,GREAT FALLS GAS CO,-6.25000,1000,0.000000
10001,02/14/1986,GFGC,GREAT FALLS GAS CO,-6.18750,0,-0.010000
10001,02/18/1986,GFGC,GREAT FALLS GAS CO,-6.18750,7000,0.000000
10001,02/19/1986,GFGC,GREAT FALLS GAS CO,-6.25000,5200,0.010101
10001,02/20/1986,GFGC,GREAT FALLS GAS CO,-6.25000,900,0.000000
10001,02/21/1986,GFGC,GREAT FALLS GAS CO,-6.25000,45700,0.000000
10001,02/24/1986,GFGC,GREAT FALLS GAS CO,-6.31250,5000,0.010000
10001,02/25/1986,GFGC,GREAT FALLS GAS CO,-6.31250,5400,0.000000
10001,02/26/1986,GFGC,GREAT FALLS GAS CO,-6.31250,3700,0.000000
10001,02/27/1986,GFGC,GREAT FALLS GAS CO,-6.37500,10200,0.009901
10001,02/28/1986,GFGC,GREAT FALLS GAS CO,-6.25000,5000,-0.019608
10001,03/03/1986,GFGC,GREAT FALLS GAS CO,-6.25000,1000,0.000000
10001,03/04/1986,GFGC,GREAT FALLS GAS CO,-6.25000,1500,0.000000
10001,03/05/1986,GFGC,GREAT FALLS GAS CO,-6.25000,3100,0.000000
10001,03/06/1986,GFGC,GREAT FALLS GAS CO,-6.31250,500,0.010000
10001,03/07/1986,GFGC,GREAT FALLS GAS CO,-6.25000,2000,-0.009901
10001,03/10/1986,GFGC,GREAT FALLS GAS CO,-6.25000,100,0.015200
10001,03/11/1986,GFGC,GREAT FALLS GAS CO,-6.25000,0,0.000000
10001,03/12/1986,GFGC,GREAT FALLS GAS CO,-6.25000,20,0.000000
10001,03/13/1986,GFGC,GREAT FALLS GAS CO,-6.25000,584,0.000000
10001,03/14/1986,GFGC,GREAT FALLS GAS CO,-6.25000,0,0.000000
10001,03/17/1986,GFGC,GREAT FALLS GAS CO,-6.25000,5500,0.000000
10001,03/18/1986,GFGC,GREAT FALLS GAS CO,-6.25000,737,0.000000
10001,03/19/1986,GFGC,GREAT FALLS GAS CO,-6.25000,1800,0.000000
10001,03/20/1986,GFGC,GREAT FALLS GAS CO,-6.25000,5400,0.000000
10001,03/21/1986,GFGC,GREAT FALLS GAS CO,-6.37500,6400,0.020000
10001,03/24/1986,GFGC,GREAT FALLS GAS CO,-6.37500,1400,0.000000
10001,03/25/1986,GFGC,GREAT FALLS GAS CO,-6.31250,1800,-0.009804
10001,03/26/1986,GFGC,GREAT FALLS GAS CO,-6.31250,300,0.000000
10001,03/27/1986,GFGC,GREAT FALLS GAS CO,-6.31250,900,0.000000
10001,03/31/1986,GFGC,GREAT FALLS GAS CO,-6.31250,500,0.000000
10001,04/01/1986,GFGC,GREAT FALLS GAS CO,-6.31250,150,0.000000
10001,04/02/1986,GFGC,GREAT FALLS GAS CO,-6.31250,1500,0.000000
10001,04/03/1986,GFGC,GREAT FALLS GAS CO,-6.31250,400,0.000000
10001,04/04/1986,GFGC,GREAT FALLS GAS CO,-6.31250,1100,0.000000
10001,04/07/1986,GFGC,GREAT FALLS GAS CO,-6.31250,1400,0.000000
10001,04/08/1986,GFGC,GREAT FALLS GAS CO,-6.31250,850,0.000000
10001,04/09/1986,GFGC,GREAT FALLS GAS CO,-6.31250,1520,0.000000
10001,04/10/1986,GFGC,GREAT FALLS GAS CO,-6.31250,400,0.000000
10001,04/11/1986,GFGC,GREAT FALLS GAS CO,-6.31250,900,0.000000
10001,04/14/1986,GFGC,GREAT FALLS GAS CO,-6.31250,400,0.000000
10001,04/15/1986,GFGC,GREAT FALLS GAS CO,-6.31250,200,0.000000
10001,04/16/1986,GFGC,GREAT FALLS GAS CO,-6.31250,1000,0.000000
10001,04/17/1986,GFGC,GREAT FALLS GAS CO,-6.31250,1800,0.000000
10001,04/18/1986,GFGC,GREAT FALLS GAS CO,-6.31250,4150,0.000000
10001,04/21/1986,GFGC,GREAT FALLS GAS CO,-6.37500,1000,0.009901
10001,04/22/1986,GFGC,GREAT FALLS GAS CO,-6.37500,114,0.000000
10001,04/23/1986,GFGC,GREAT FALLS GAS CO,-6.37500,600,0.000000
10001,04/24/1986,GFGC,GREAT FALLS GAS CO,-6.37500,1050,0.000000
10001,04/25/1986,GFGC,GREAT FALLS GAS CO,-6.37500,0,0.000000
10001,04/28/1986,GFGC,GREAT FALLS GAS CO,-6.37500,1000,0.000000
10001,04/29/1986,GFGC,GREAT FALLS GAS CO,-6.37500,2160,0.000000
10001,04/30/1986,GFGC,GREAT FALLS GAS CO,-6.37500,800,0.000000
10001,05/01/1986,GFGC,GREAT FALLS GAS CO,-6.37500,700,0.000000
10001,05/02/1986,GFGC,GREAT FALLS GAS CO,-6.37500,335,0.000000
10001,05/05/1986,GFGC,GREAT FALLS GAS CO,-6.37500,1300,0.000000
10001,05/06/1986,GFGC,GREAT FALLS GAS CO,-6.37500,700,0.000000
10001,05/07/1986,GFGC,GREAT FALLS GAS CO,-6.37500,1200,0.000000
10001,05/08/1986,GFGC,GREAT FALLS GAS CO,-6.37500,900,0.000000
10001,05/09/1986,GFGC,GREAT FALLS GAS CO,-6.37500,1100,0.000000
10001,05/12/1986,GFGC,GREAT FALLS GAS CO,-6.37500,820,0.000000
10001,05/13/1986,GFGC,GREAT FALLS GAS CO,-6.37500,400,0.000000
10001,05/14/1986,GFGC,GREAT FALLS GAS CO,-6.37500,1850,0.000000
10001,05/15/1986,GFGC,GREAT FALLS GAS CO,-6.37500,800,0.000000
10001,05/16/1986,GFGC,GREAT FALLS GAS CO,-6.37500,400,0.000000
10001,05/19/1986,GFGC,GREAT FALLS GAS CO,-6.37500,16,0.000000
10001,05/20/1986,GFGC,GREAT FALLS GAS CO,-6.37500,0,0.000000
10001,05/21/1986,GFGC,GREAT FALLS GAS CO,-6.37500,1000,0.000000
10001,05/22/1986,GFGC,GREAT FALLS GAS CO,-6.31250,915,-0.009804
10001,05/23/1986,GFGC,GREAT FALLS GAS CO,-6.31250,400,0.000000
10001,05/27/1986,GFGC,GREAT FALLS GAS CO,-6.31250,1000,0.000000
10001,05/28/1986,GFGC,GREAT FALLS GAS CO,-6.31250,600,0.000000
10001,05/29/1986,GFGC,GREAT FALLS GAS CO,-6.31250,6180,0.000000
10001,05/30/1986,GFGC,GREAT FALLS GAS CO,-6.31250,1100,0.000000
10001,06/02/1986,GFGC,GREAT FALLS GAS CO,-6.31250,500,0.000000
10001,06/03/1986,GFGC,GREAT FALLS GAS CO,-6.31250,200,0.000000
10001,06/04/1986,GFGC,GREAT FALLS GAS CO,-6.18750,1300,-0.019802
10001,06/05/1986,GFGC,GREAT FALLS GAS CO,-6.18750,1000,0.000000
10001,06/06/1986,GFGC,GREAT FALLS GAS CO,-6.18750,1570,0.000000
10001,06/09/1986,GFGC,GREAT FALLS GAS CO,-6.18750,1050,0.016970
10001,06/10/1986,GFGC,GREAT FALLS GAS CO,-6.18750,330,0.000000
10001,06/11/1986,GFGC,GREAT FALLS GAS CO,-6.18750,1630,0.000000
10001,06/12/1986,GFGC,GREAT FALLS GAS CO,-6.18750,2050,0.000000
10001,06/13/1986,GFGC,GREAT FALLS GAS CO,-6.18750,100,0.000000
10001,06/16/1986,GFGC,GREAT FALLS GAS CO,-6.18750,1600,0.000000
10001,06/17/1986,GFGC,GREAT FALLS GAS CO,-6.18750,2500,0.000000
10001,06/18/1986,GFGC,GREAT FALLS GAS CO,-6.18750,0,0.000000
10001,06/19/1986,GFGC,GREAT FALLS GAS CO,-6.18750,2000,0.000000
10001,06/20/1986,GFGC,GREAT FALLS GAS CO,-6.12500,2656,-0.010101
10001,06/23/1986,GFGC,GREAT FALLS GAS CO,-6.12500,300,0.000000
10001,06/24/1986,GFGC,GREAT FALLS GAS CO,-6.12500,1000,0.000000
10001,06/25/1986,GFGC,GREAT FALLS GAS CO,-6.12500,50,0.000000
10001,06/26/1986,GFGC,GREAT FALLS GAS CO,-6.12500,1590,0.000000
10001,06/27/1986,GFGC,GREAT FALLS GAS CO,-6.12500,2100,0.000000
10001,06/30/1986,GFGC,GREAT FALLS GAS CO,-6.12500,300,0.000000
10001,07/01/1986,GFGC,GREAT FALLS GAS CO,-6.06250,2550,-0.010204
10001,07/02/1986,GFGC,GREAT FALLS GAS CO,-5.87500,6400,-0.030928
10001,07/03/1986,GFGC,GREAT FALLS GAS CO,-5.93750,300,0.010638
10001,07/07/1986,GFGC,GREAT FALLS GAS CO,-5.93750,100,0.000000
10001,07/08/1986,GFGC,GREAT FALLS GAS CO,-5.93750,0,0.000000
10001,07/09/1986,GFGC,GREAT FALLS GAS CO,-5.93750,2900,0.000000
10001,07/10/1986,GFGC,GREAT FALLS GAS CO,-5.93750,1500,0.000000
10001,07/11/1986,GFGC,GREAT FALLS GAS CO,-5.93750,2700,0.000000
10001,07/14/1986,GFGC,GREAT FALLS GAS CO,-5.93750,0,0.000000
10001,07/15/1986,GFGC,GREAT FALLS GAS CO,-5.93750,3665,0.000000
10001,07/16/1986,GFGC,GREAT FALLS GAS CO,-5.93750,5000,0.000000
10001,07/17/1986,GFGC,GREAT FALLS GAS CO,-5.93750,500,0.000000
10001,07/18/1986,GFGC,GREAT FALLS GAS CO,-5.87500,740,-0.010526
10001,07/21/1986,GFGC,GREAT FALLS GAS CO,-5.87500,60,0.000000
10001,07/22/1986,GFGC,GREAT FALLS GAS CO,-5.87500,850,0.000000
10001,07/23/1986,GFGC,GREAT FALLS GAS CO,-5.87500,1525,0.000000
10001,07/24/1986,GFGC,GREAT FALLS GAS CO,-5.87500,575,0.000000
10001,07/25/1986,GFGC,GREAT FALLS GAS CO,-5.81250,2000,-0.010638
10001,07/28/1986,GFGC,GREAT FALLS GAS CO,-5.81250,800,0.000000
10001,07/29/1986,GFGC,GREAT FALLS GAS CO,-5.81250,4400,0.000000
10001,07/30/1986,GFGC,GREAT FALLS GAS CO,-6.06250,4865,0.043011
10001,07/31/1986,GFGC,GREAT FALLS GAS CO,-6.06250,1500,0.000000
10001,08/01/1986,GFGC,GREAT FALLS GAS CO,-6.06250,1500,0.000000
10001,08/04/1986,GFGC,GREAT FALLS GAS CO,-6.06250,900,0.000000
10001,08/05/1986,GFGC,GREAT FALLS GAS CO,-6.06250,40,0.000000
10001,08/06/1986,GFGC,GREAT FALLS GAS CO,-6.06250,1250,0.000000
10001,08/07/1986,GFGC,GREAT FALLS GAS CO,-6.12500,2100,0.010309
10001,08/08/1986,GFGC,GREAT FALLS GAS CO,-6.12500,3600,0.000000
10001,08/11/1986,GFGC,GREAT FALLS GAS CO,-6.12500,2300,0.000000
10001,08/12/1986,GFGC,GREAT FALLS GAS CO,-6.18750,700,0.010204
10001,08/13/1986,GFGC,GREAT FALLS GAS CO,-6.18750,3000,0.000000
10001,08/14/1986,GFGC,GREAT FALLS GAS CO,-6.12500,8800,-0.010101
10001,08/15/1986,GFGC,GREAT FALLS GAS CO,-6.12500,4050,0.000000
10001,08/18/1986,GFGC,GREAT FALLS GAS CO,-6.12500,1700,0.000000
10001,08/19/1986,GFGC,GREAT FALLS GAS CO,-6.12500,3000,0.000000
10001,08/20/1986,GFGC,GREAT FALLS GAS CO,-6.25000,12800,0.020408
10001,08/21/1986,GFGC,GREAT FALLS GAS CO,-6.31250,8200,0.010000
10001,08/22/1986,GFGC,GREAT FALLS GAS CO,-6.37500,6450,0.009901
10001,08/25/1986,GFGC,GREAT FALLS GAS CO,-6.37500,10420,0.000000
10001,08/26/1986,GFGC,GREAT FALLS GAS CO,-6.37500,7934,0.000000
10001,08/27/1986,GFGC,GREAT FALLS GAS CO,-6.43750,7970,0.009804
10001,08/28/1986,GFGC,GREAT FALLS GAS CO,-6.43750,228,0.000000
10001,08/29/1986,GFGC,GREAT FALLS GAS CO,-6.50000,2540,0.009709
10001,09/02/1986,GFGC,GREAT FALLS GAS CO,6.75000,6300,0.038462
10001,09/03/1986,GFGC,GREAT FALLS GAS CO,7.00000,5350,0.037037
10001,09/04/1986,GFGC,GREAT FALLS GAS CO,6.75000,7200,-0.035714
10001,09/05/1986,GFGC,GREAT FALLS GAS CO,6.50000,3940,-0.037037
10001,09/08/1986,GFGC,GREAT FALLS GAS CO,6.75000,1610,0.054615
10001,09/09/1986,GFGC,GREAT FALLS GAS CO,6.37500,1400,-0.055556
10001,09/10/1986,GFGC,GREAT FALLS GAS CO,6.37500,1500,0.000000
10001,09/11/1986,GFGC,GREAT FALLS GAS CO,6.25000,2850,-0.019608
10001,09/12/1986,GFGC,GREAT FALLS GAS CO,-6.50000,0,0.040000
10001,09/15/1986,GFGC,GREAT FALLS GAS CO,6.75000,400,0.038462
10001,09/16/1986,GFGC,GREAT FALLS GAS CO,6.75000,700,0.000000
10001,09/17/1986,GFGC,GREAT FALLS GAS CO,6.75000,100,0.000000
10001,09/18/1986,GFGC,GREAT FALLS GAS CO,6.62500,2500,-0.018519
10001,09/19/1986,GFGC,GREAT FALLS GAS CO,6.37500,200,-0.037736
10001,09/22/1986,GFGC,GREAT FALLS GAS CO,6.25000,900,-0.019608
10001,09/23/1986,GFGC,GREAT FALLS GAS CO,6.25000,420,0.000000
10001,09/24/1986,GFGC,GREAT FALLS GAS CO,6.25000,301,0.000000
10001,09/25/1986,GFGC,GREAT FALLS GAS CO,6.37500,300,0.020000
10001,09/26/1986,GFGC,GREAT FALLS GAS CO,-6.56250,0,0.029412
10001,09/29/1986,GFGC,GREAT FALLS GAS CO,-6.56250,0,0.000000
10001,09/30/1986,GFGC,GREAT FALLS GAS CO,6.37500,600,-0.028571
10001,10/01/1986,GFGC,GREAT FALLS GAS CO,6.75000,1600,0.058824
10001,10/02/1986,GFGC,GREAT FALLS GAS CO,6.37500,5437,-0.055556
10001,10/03/1986,GFGC,GREAT FALLS GAS CO,6.75000,750,0.058824
10001,10/06/1986,GFGC,GREAT FALLS GAS CO,6.75000,181,0.000000
10001,10/07/1986,GFGC,GREAT FALLS GAS CO,6.75000,400,0.000000
10001,10/08/1986,GFGC,GREAT FALLS GAS CO,6.62500,1400,-0.018519
10001,10/09/1986,GFGC,GREAT FALLS GAS CO,6.37500,700,-0.037736
10001,10/10/1986,GFGC,GREAT FALLS GAS CO,6.62500,1300,0.039216
10001,10/13/1986,GFGC,GREAT FALLS GAS CO,6.75000,100,0.018868
10001,10/14/1986,GFGC,GREAT FALLS GAS CO,6.75000,300,0.000000
10001,10/15/1986,GFGC,GREAT FALLS GAS CO,6.75000,1000,0.000000
10001,10/16/1986,GFGC,GREAT FALLS GAS CO,6.75000,300,0.000000
10001,10/17/1986,GFGC,GREAT FALLS GAS CO,-6.56250,0,-0.027778
10001,10/20/1986,GFGC,GREAT FALLS GAS CO,6.37500,400,-0.028571
10001,10/21/1986,GFGC,GREAT FALLS GAS CO,6.75000,100,0.058824
10001,10/22/1986,GFGC,GREAT FALLS GAS CO,7.00000,100,0.037037
10001,10/23/1986,GFGC,GREAT FALLS GAS CO,7.00000,2500,0.000000
10001,10/24/1986,GFGC,GREAT FALLS GAS CO,6.75000,6600,-0.035714
10001,10/27/1986,GFGC,GREAT FALLS GAS CO,7.00000,1100,0.037037
10001,10/28/1986,GFGC,GREAT FALLS GAS CO,7.00000,3115,0.000000
10001,10/29/1986,GFGC,GREAT FALLS GAS CO,6.62500,2500,-0.053571
10001,10/30/1986,GFGC,GREAT FALLS GAS CO,7.00000,3900,0.056604
10001,10/31/1986,GFGC,GREAT FALLS GAS CO,6.62500,2400,-0.053571
10001,11/03/1986,GFGC,GREAT FALLS GAS CO,7.00000,1500,0.056604
10001,11/04/1986,GFGC,GREAT FALLS GAS CO,7.00000,3600,0.000000
10001,11/05/1986,GFGC,GREAT FALLS GAS CO,6.62500,3600,-0.053571
10001,11/06/1986,GFGC,GREAT FALLS GAS CO,7.00000,400,0.056604
10001,11/07/1986,GFGC,GREAT FALLS GAS CO,7.00000,9930,0.000000
10001,11/10/1986,GFGC,GREAT FALLS GAS CO,-6.75000,0,-0.035714
10001,11/11/1986,GFGC,GREAT FALLS GAS CO,-6.75000,0,0.000000
10001,11/12/1986,GFGC,GREAT FALLS GAS CO,6.50000,3020,-0.037037
10001,11/13/1986,GFGC,GREAT FALLS GAS CO,-6.75000,0,0.038462
10001,11/14/1986,GFGC,GREAT FALLS GAS CO,6.75000,700,0.000000
10001,11/17/1986,GFGC,GREAT FALLS GAS CO,7.00000,400,0.037037
10001,11/18/1986,GFGC,GREAT FALLS GAS CO,7.00000,375,0.000000
10001,11/19/1986,GFGC,GREAT FALLS GAS CO,7.00000,2470,0.000000
10001,11/20/1986,GFGC,GREAT FALLS GAS CO,7.00000,1900,0.000000
10001,11/21/1986,GFGC,GREAT FALLS GAS CO,6.62500,1000,-0.053571
10001,11/24/1986,GFGC,GREAT FALLS GAS CO,7.00000,500,0.056604
10001,11/25/1986,GFGC,GREAT FALLS GAS CO,6.87500,1000,-0.017857
10001,11/26/1986,GFGC,GREAT FALLS GAS CO,6.62500,600,-0.036364
10001,11/28/1986,GFGC,GREAT FALLS GAS CO,7.00000,200,0.056604
10001,12/01/1986,GFGC,GREAT FALLS GAS CO,6.62500,200,-0.053571
10001,12/02/1986,GFGC,GREAT FALLS GAS CO,6.62500,2180,0.000000
10001,12/03/1986,GFGC,GREAT FALLS GAS CO,6.75000,400,0.018868
10001,12/04/1986,GFGC,GREAT FALLS GAS CO,6.50000,900,-0.037037
10001,12/05/1986,GFGC,GREAT FALLS GAS CO,6.50000,300,0.000000
10001,12/08/1986,GFGC,GREAT FALLS GAS CO,6.50000,400,0.016154
10001,12/09/1986,GFGC,GREAT FALLS GAS CO,6.62500,2875,0.019231
10001,12/10/1986,GFGC,GREAT FALLS GAS CO,-6.75000,0,0.018868
10001,12/11/1986,GFGC,GREAT FALLS GAS CO,6.50000,1100,-0.037037
10001,12/12/1986,GFGC,GREAT FALLS GAS CO,7.00000,1895,0.076923
10001,12/15/1986,GFGC,GREAT FALLS GAS CO,6.50000,2330,-0.071429
10001,12/16/1986,GFGC,GREAT FALLS GAS CO,7.00000,170,0.076923
10001,12/17/1986,GFGC,GREAT FALLS GAS CO,-6.75000,0,-0.035714
10001,12/18/1986,GFGC,GREAT FALLS GAS CO,7.00000,1500,0.037037
10001,12/19/1986,GFGC,GREAT FALLS GAS CO,-6.75000,0,-0.035714
10001,12/22/1986,GFGC,GREAT FALLS GAS CO,-6.75000,0,0.000000
10001,12/23/1986,GFGC,GREAT FALLS GAS CO,6.62500,2900,-0.018519
10001,12/24/1986,GFGC,GREAT FALLS GAS CO,-6.75000,0,0.018868
10001,12/26/1986,GFGC,GREAT FALLS GAS CO,-6.75000,0,0.000000
10001,12/29/1986,GFGC,GREAT FALLS GAS CO,-6.75000,0,0.000000
